Index,Gender,Place,Location,Date,Type,Label,Descripcion,Descripcion2
Usuario573,Male,Islas Marietas,Centro,julio de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1316,Female,Islas Marietas,Occidente,abril de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario688,Female,Islas Marietas,Centro,julio de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1393,Female,Islas Marietas,Occidente,julio de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1486,Female,Islas Marietas,Sureste,septiembre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1115,Male,Islas Marietas,Noreste,marzo de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1309,Male,Islas Marietas,Occidente,agosto de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario885,Female,Islas Marietas,Estados Unidos,abril de 2016,Alone,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario723,Male,Islas Marietas,Chile,abril de 2017,Alone,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1293,Male,Islas Marietas,Occidente,enero de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario697,Female,Islas Marietas,Centro,abril de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario766,Male,Islas Marietas,Estados Unidos,marzo de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1033,Female,Islas Marietas,Estados Unidos,febrero de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1212,Male,Islas Marietas,Occidente,diciembre de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario775,Male,Islas Marietas,Estados Unidos,enero de 2017,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1188,Female,Islas Marietas,Noroeste,mayo de 2017,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1191,Female,Islas Marietas,Noroeste,julio de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1030,Female,Islas Marietas,Estados Unidos,diciembre de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario729,Male,Islas Marietas,Chile,enero de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1458,Male,Islas Marietas,Sureste,septiembre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1123,Female,Islas Marietas,Noreste,julio de 2013,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario347,Male,Islas Marietas,Canada,abril de 2016,Alone,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario774,Male,Islas Marietas,Estados Unidos,febrero de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1155,Female,Islas Marietas,Noreste,enero de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario561,Male,Islas Marietas,Centro,agosto de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario809,Male,Islas Marietas,Estados Unidos,abril de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1311,Male,Islas Marietas,Occidente,abril de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1112,Male,Islas Marietas,Noreste,febrero de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1292,Male,Islas Marietas,Occidente,julio de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1310,Male,Islas Marietas,Occidente,marzo de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario328,Female,Islas Marietas,Australia,abril de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario545,Male,Islas Marietas,Centro,enero de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario646,Female,Islas Marietas,Centro,septiembre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario630,Female,Islas Marietas,Centro,septiembre de 2013,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1196,Female,Islas Marietas,Noroeste,julio de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1419,Male,Islas Marietas,Peru,noviembre de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario501,Male,Islas Marietas,Centro,febrero de 2019,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario394,Female,Islas Marietas,Canada,febrero de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1395,Female,Islas Marietas,Occidente,septiembre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1083,Male,Islas Marietas,Noreste,abril de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1399,Female,Islas Marietas,Occidente,mayo de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario672,Female,Islas Marietas,Centro,julio de 2017,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1367,Female,Islas Marietas,Occidente,noviembre de 2014,Alone,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1205,Female,Islas Marietas,Noroeste,octubre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario651,Female,Islas Marietas,Centro,septiembre de 2013,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario822,Male,Islas Marietas,Estados Unidos,febrero de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario494,Male,Islas Marietas,Centro,enero de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario477,Male,Islas Marietas,Centro,junio de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario581,Male,Islas Marietas,Centro,abril de 2018,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1321,Female,Islas Marietas,Occidente,diciembre de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario829,Male,Islas Marietas,Estados Unidos,agosto de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario317,Female,Islas Marietas,Argentina,abril de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1454,Male,Islas Marietas,Sureste,junio de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1160,Female,Islas Marietas,Noreste,agosto de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario855,Male,Islas Marietas,Estados Unidos,febrero de 2017,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1329,Female,Islas Marietas,Occidente,agosto de 2013,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario443,Female,Islas Marietas,Canada,diciembre de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario566,Male,Islas Marietas,Centro,mayo de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario518,Male,Islas Marietas,Centro,febrero de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario995,Female,Islas Marietas,Estados Unidos,febrero de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1127,Female,Islas Marietas,Noreste,marzo de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1242,Male,Islas Marietas,Occidente,junio de 2014,Business,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1471,Female,Islas Marietas,Sureste,julio de 2013,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1388,Female,Islas Marietas,Occidente,noviembre de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1070,Male,Islas Marietas,Francia,enero de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1236,Male,Islas Marietas,Occidente,mayo de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1455,Male,Islas Marietas,Sureste,agosto de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario949,Female,Islas Marietas,Estados Unidos,marzo de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1375,Female,Islas Marietas,Occidente,abril de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1190,Female,Islas Marietas,Noroeste,agosto de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1451,Male,Islas Marietas,Sureste,enero de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1268,Male,Islas Marietas,Occidente,noviembre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1239,Male,Islas Marietas,Occidente,diciembre de 2013,Business,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario690,Female,Islas Marietas,Centro,octubre de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario562,Male,Islas Marietas,Centro,septiembre de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1266,Male,Islas Marietas,Occidente,abril de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1494,Female,Islas Marietas,Uruguay,septiembre de 2012,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1497,Female,Islas Marietas,Venezuela,mayo de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario663,Female,Islas Marietas,Centro,abril de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1418,Male,Islas Marietas,Peru,abril de 2017,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario468,Male,Islas Marietas,Centro,junio de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1217,Male,Islas Marietas,Occidente,noviembre de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1143,Female,Islas Marietas,Noreste,enero de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario553,Male,Islas Marietas,Centro,diciembre de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario852,Male,Islas Marietas,Estados Unidos,enero de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1444,Female,Islas Marietas,Reino Unido,enero de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1312,Male,Islas Marietas,Occidente,julio de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario608,Female,Islas Marietas,Centro,diciembre de 2013,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario653,Female,Islas Marietas,Centro,octubre de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario618,Female,Islas Marietas,Centro,diciembre de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario312,Female,Islas Marietas,Argentina,septiembre de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1151,Female,Islas Marietas,Noreste,septiembre de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1323,Female,Islas Marietas,Occidente,septiembre de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1279,Male,Islas Marietas,Occidente,agosto de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1358,Female,Islas Marietas,Occidente,desconocido,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1469,Female,Islas Marietas,Sureste,abril de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario668,Female,Islas Marietas,Centro,enero de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario302,Female,Islas Marietas,Argentina,enero de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario940,Female,Islas Marietas,Estados Unidos,enero de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1263,Male,Islas Marietas,Occidente,mayo de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario737,Male,Islas Marietas,Colombia,abril de 2017,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario626,Female,Islas Marietas,Centro,septiembre de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1304,Male,Islas Marietas,Occidente,enero de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1050,Female,Islas Marietas,Estados Unidos,mayo de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario755,Male,Islas Marietas,Espania,febrero de 2014,Alone,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1491,Male,Islas Marietas,Uruguay,septiembre de 2016,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1103,Male,Islas Marietas,Noreste,marzo de 2015,Business,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1396,Female,Islas Marietas,Occidente,noviembre de 2014,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario379,Female,Islas Marietas,Canada,abril de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario530,Male,Islas Marietas,Centro,junio de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1483,Female,Islas Marietas,Sureste,abril de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1447,Male,Islas Marietas,Sureste,abril de 2016,Alone,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1007,Female,Islas Marietas,Estados Unidos,marzo de 2017,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario319,Female,Islas Marietas,Argentina,febrero de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1243,Male,Islas Marietas,Occidente,enero de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1277,Male,Islas Marietas,Occidente,junio de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario584,Female,Islas Marietas,Centro,agosto de 2015,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1225,Male,Islas Marietas,Occidente,septiembre de 2015,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1305,Male,Islas Marietas,Occidente,noviembre de 2014,Family,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1141,Female,Islas Marietas,Noreste,abril de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1368,Female,Islas Marietas,Occidente,marzo de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1457,Male,Islas Marietas,Sureste,septiembre de 2013,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario628,Female,Islas Marietas,Centro,diciembre de 2015,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario542,Male,Islas Marietas,Centro,enero de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario462,Male,Islas Marietas,Centro,abril de 2016,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1193,Female,Islas Marietas,Noroeste,agosto de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario398,Female,Islas Marietas,Canada,marzo de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario604,Female,Islas Marietas,Centro,septiembre de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario1026,Female,Islas Marietas,Estados Unidos,junio de 2016,Friends,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
Usuario662,Female,Islas Marietas,Centro,junio de 2014,Couple,5,Turismo de sol y playa|Aventura|ecoturismo,El Parque Nacional Islas Marietas
